cds_code,nces_id,name,district,county,county_code,street,city,zip,phone,website,latitude,longitude,grade_low,grade_high,grade_span_raw,grade_source,level,is_charter,is_magnet,is_multilingual,is_year_round,virtual_code,is_virtual,school_type_label,is_selectable,sector,status,principal,last_updated,slug
07617546004329,062637003975,Sun Terrace Elementary,Mt. Diablo Unified,Contra Costa,07,2448 Floyd Lane,Concord,94520-1499,(925) 682-4861,No Data,38.000203,-122.03012,0.0,5.0,K-5,GSserved,elementary,False,True,False,False,N,False,Elementary School (Public),True,public,Active,Sheila McCumber,01/27/2026,sun-terrace-elementary-concord
07617546004238,062637003966,Sunrise (Special Education),Mt. Diablo Unified,Contra Costa,07,1861 Silverwood Drive,Concord,94519-1352,(925) 687-0202,No Data,37.985514,-122.00295,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Special Education School (Public),False,public,Active,Jennifer Vargas,02/09/2023,sunrise-special-education-concord
07617546004337,062637003977,Valhalla Elementary,Mt. Diablo Unified,Contra Costa,07,530 Kiki Drive,Pleasant Hill,94523-1717,(925) 687-1700,No Data,37.966593,-122.08077,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Theodora Pappas,02/09/2023,valhalla-elementary-pleasant-hill
07617546004345,062637003978,Valle Verde Elementary,Mt. Diablo Unified,Contra Costa,07,3275 Peachwillow Lane,Walnut Creek,94598-1711,(925) 939-5700,No Data,37.934297,-122.0149,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Mignon Perkins,02/09/2023,valle-verde-elementary-walnut-creek
07617546004352,062637003979,Valley View Middle,Mt. Diablo Unified,Contra Costa,07,181 Viking Drive,Pleasant Hill,94523-1808,(925) 686-6136,No Data,37.965869,-122.07186,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Ethel Burton,07/29/2026,valley-view-middle-pleasant-hill
07617546004360,062637003980,Walnut Acres Elementary,Mt. Diablo Unified,Contra Costa,07,180 Cerezo Drive,Walnut Creek,94598-3799,(925) 939-1333,No Data,37.917636,-122.02031,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Nicole Berglund,08/25/2025,walnut-acres-elementary-walnut-creek
07617546004378,062637003981,Westwood Elementary,Mt. Diablo Unified,Contra Costa,07,1748 West Street,Concord,94521-1008,(925) 685-4202,No Data,37.976734,-121.99182,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Nancy Klinkner,02/09/2023,westwood-elementary-concord
07617546004394,062637003983,Woodside Elementary,Mt. Diablo Unified,Contra Costa,07,761 San Simeon Drive,Concord,94518-2337,(925) 689-7671,www.mdusd.org,37.940377,-122.01756,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Madyson Souza,08/25/2025,woodside-elementary-concord
07617546004402,062637003984,Wren Avenue Elementary,Mt. Diablo Unified,Contra Costa,07,3339 Wren Avenue,Concord,94519-2328,(925) 685-7002,No Data,37.980245,-122.01636,0.0,5.0,K-5,GSserved,elementary,False,True,False,False,N,False,Elementary School (Public),True,public,Active,Tiffany Jones,08/25/2025,wren-avenue-elementary-concord
07617546004410,062637003985,Ygnacio Valley Elementary,Mt. Diablo Unified,Contra Costa,07,2217 Chalomar Road,Concord,94518-2595,(925) 682-9336,http://yvelementary.mdusd.org/,37.950182,-122.0283,0.0,5.0,K-5,GSserved,elementary,False,False,True,False,N,False,Elementary School (Public),True,public,Active,Nicole Kitchen,07/29/2026,ygnacio-valley-elementary-concord
07617620129064,062808013786,Almond Grove Elementary,Oakley Union Elementary,Contra Costa,07,5000 Amaryllis Street,Oakley,94561-2206,(925) 625-6270,www.ouesd.k12.ca.us,37.974834,-121.72528,0.0,5.0,K-5,GSserved,elementary,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Adam Liebow,08/22/2023,almond-grove-elementary-oakley
07617626119226,062808008689,Delta Vista Middle,Oakley Union Elementary,Contra Costa,07,4901 Frank Hengel Way,Oakley,94561-3712,(925) 625-6840,https://www.ouesd.k12.ca.us/o/dvms,37.993624,-121.68954,4.0,8.0,4-8,GSserved,middle,False,False,False,True,N,False,Intermediate/Middle School (Public),True,public,Active,Rusty Ehrlich,07/13/2026,delta-vista-middle-oakley
07617626096234,062808004326,Gehringer Elementary,Oakley Union Elementary,Contra Costa,07,100 Simoni Ranch Road,Oakley,94561-2713,(925) 625-7070,https://www.ouesd.k12.ca.us/o/ges,37.976086,-121.69874,0.0,5.0,K-5,GSserved,elementary,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Jennifer Hays,07/13/2026,gehringer-elementary-oakley
07617620110684,062808011575,Iron House Elementary,Oakley Union Elementary,Contra Costa,07,4801 Frank Hengel Way,Oakley,94561-4617,(925) 625-6825,https://www.ouesd.k12.ca.us/o/ihes,37.993042,-121.68955,0.0,5.0,K-5,GSserved,elementary,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Tracey Morse,07/13/2026,iron-house-elementary-oakley
07617626110803,062808000186,Laurel Elementary,Oakley Union Elementary,Contra Costa,07,1141 Laurel Road,Oakley,94561-5906,(925) 625-7090,http://ouesd.k12.ca.us/o/les,37.983197,-121.71741,0.0,5.0,K-5,GSserved,elementary,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Dave Hobson,07/13/2026,laurel-elementary-oakley
07617626108765,062808009966,O'Hara Park Middle,Oakley Union Elementary,Contra Costa,07,1100 O'Hara Avenue,Oakley,94561-3502,(925) 625-5060,https://www.ouesd.k12.ca.us/o/opms,37.989192,-121.71395,6.0,8.0,6-8,GSserved,middle,False,False,False,True,N,False,Intermediate/Middle School (Public),True,public,Active,Liz Vind,07/13/2026,o-hara-park-middle-oakley
07617626004428,062808004327,Oakley Elementary,Oakley Union Elementary,Contra Costa,07,501 Norcross Lane,Oakley,94561-2189,(925) 625-7050,https://www.ouesd.k12.ca.us/o/oes,37.995067,-121.71617,0.0,5.0,K-5,GSserved,elementary,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Marco Franco,07/13/2026,oakley-elementary-oakley
07617620138859,062808014374,Summer Lake Elementary,Oakley Union Elementary,Contra Costa,07,4320 East Summer Lake Drive,Oakley,94561,(925) 625-6730,https://www.ouesd.k12.ca.us/o/sles,37.987876,-121.62847,0.0,5.0,K-5,GSserved,elementary,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Catherine Foster,07/13/2026,summer-lake-elementary-oakley
07617626110811,062808000190,Vintage Parkway Elementary,Oakley Union Elementary,Contra Costa,07,1000 Vintage Parkway,Oakley,94561-3161,(925) 625-6800,https://www.ouesd.k12.ca.us/o/vpes,38.004214,-121.71969,0.0,5.0,K-5,GSserved,elementary,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Samantha Dumenigo,07/13/2026,vintage-parkway-elementary-oakley
07617706004444,062886004470,Del Rey Elementary,Orinda Union,Contra Costa,07,25 El Camino Moraga,Orinda,94563-4117,(925) 258-3099,No Data,37.846605,-122.15395,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Maple Lai,02/09/2023,del-rey-elementary-orinda
07617706004451,062886004471,Glorietta Elementary,Orinda Union,Contra Costa,07,15 Martha Road,Orinda,94563-3558,(925) 254-8770,No Data,37.872372,-122.1624,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Megan Natal,11/02/2023,glorietta-elementary-orinda
07617706004477,062886004472,Orinda Intermediate,Orinda Union,Contra Costa,07,80 Ivy Drive,Orinda,94563-4244,(925) 258-3090,No Data,37.851205,-122.14544,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Andrea Powers,10/01/2025,orinda-intermediate-orinda
07617706004501,062886004473,Sleepy Hollow Elementary,Orinda Union,Contra Costa,07,20 Washington Lane,Orinda,94563-1325,(925) 254-8711,No Data,37.908065,-122.19876,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Patsy Templeton,02/09/2023,sleepy-hollow-elementary-orinda
07617706066583,062886007077,Wagner Ranch Elementary,Orinda Union,Contra Costa,07,350 Camino Pablo,Orinda,94563-1602,(925) 258-0016,No Data,37.897925,-122.20855,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Eric Acosta-Verprauskus,11/02/2023,wagner-ranch-elementary-orinda
07617886098578,063060004746,Foothill Elementary,Pittsburg Unified,Contra Costa,07,1200 Jensen Drive,Pittsburg,94565-6399,(925) 473-2450,www.pittsburg.k12.ca.us,37.996002,-121.87525,0.0,5.0,K-5,GSserved,elementary,False,False,True,False,N,False,Elementary School (Public),True,public,Active,Monika Garcia,08/10/2026,foothill-elementary-pittsburg
07617886004527,063060004747,Heights Elementary,Pittsburg Unified,Contra Costa,07,163 Alturas Avenue,Pittsburg,94565-5883,(925) 473-2410,www.pittsburg.k12.ca.us,37.984035,-122.02181,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Mia Aguirre,09/25/2025,heights-elementary-pittsburg
07617886004535,063060004748,Highlands Elementary,Pittsburg Unified,Contra Costa,07,4141 Harbor Street,Pittsburg,94565-6199,(925) 473-2440,www.pittsburg.k12.ca.us,37.99867,-121.88696,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Staci Belleci-Webb,08/29/2024,highlands-elementary-pittsburg
07617886061162,063060004749,Hillview Junior High,Pittsburg Unified,Contra Costa,07,333 Yosemite Drive,Pittsburg,94565-5285,(925) 473-2380,www.pittsburg.k12.ca.us,38.002377,-121.88838,6.0,8.0,6-8,GSserved,middle,False,False,True,False,N,False,Intermediate/Middle School (Public),True,public,Active,Kathryn Agudo,09/25/2025,hillview-junior-high-pittsburg
07617886004543,063060004750,Los Medanos Elementary,Pittsburg Unified,Contra Costa,07,610 Crowley Avenue,Pittsburg,94565-4798,(925) 473-2460,www.pittsburg.k12.ca.us,38.016486,-121.90046,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Miren Doolittle,08/10/2026,los-medanos-elementary-pittsburg
07617880116863,063060012268,Marina Vista Elementary,Pittsburg Unified,Contra Costa,07,50 East Eighth Street,Pittsburg,94565-2442,(925) 473-2490,www.pittsburg.k12.ca.us,38.029515,-121.88524,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Vontre Mason,09/25/2025,marina-vista-elementary-pittsburg
07617880125435,063060013016,Martin Luther King Jr. Junior High,Pittsburg Unified,Contra Costa,07,2012 Carion Court,Pittsburg,94565-4116,(925) 473-2500,www.pittsburg.k12.ca.us/mlk,38.015168,-121.86971,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Danielle Winford,02/09/2023,martin-luther-king-jr-junior-high-pittsburg
07617886004568,063060004751,Parkside Elementary,Pittsburg Unified,Contra Costa,07,985 West 17th Street,Pittsburg,94565-3716,(925) 473-2420,www.pittsburg.k12.ca.us,38.022918,-121.89965,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Joanne Ireland,07/01/2026,parkside-elementary-pittsburg
07617886084966,063060004743,Rancho Medanos Junior High,Pittsburg Unified,Contra Costa,07,2301 Range Road,Pittsburg,94565-5495,(925) 473-2480,www.pittsburg.k12.ca.us,38.015377,-121.91324,6.0,8.0,6-8,GSserved,middle,False,False,True,False,N,False,Intermediate/Middle School (Public),True,public,Active,Vanessa Fortney,09/21/2021,rancho-medanos-junior-high-pittsburg
07617886109383,063060009995,Stoneman Elementary,Pittsburg Unified,Contra Costa,07,2929 Loveridge Road,Pittsburg,94565-5132,(925) 473-2430,www.pittsburg.k12.ca.us,38.006603,-121.87132,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Jeannine Megia,02/09/2023,stoneman-elementary-pittsburg
07617886004576,063060004753,Willow Cove Elementary,Pittsburg Unified,Contra Costa,07,1880 Hanlon Way,Pittsburg,94565-3835,(925) 473-2470,www.pittsburg.k12.ca.us,38.023106,-121.92675,0.0,5.0,K-5,GSserved,elementary,False,False,True,False,N,False,Elementary School (Public),True,public,Active,Catherine Bojorquez,11/16/2021,willow-cove-elementary-pittsburg
07618046005060,063513005942,Alamo Elementary,San Ramon Valley Unified,Contra Costa,07,100 Wilson Road,Alamo,94507-1253,(925) 855-4800,www.aes.srvusd.net,37.867494,-122.03093,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Bjorn Remmers,02/09/2023,alamo-elementary-alamo
07618040132902,063513013980,Bella Vista Elementary,San Ramon Valley Unified,Contra Costa,07,1050 Trumpet Vine Lane,San Ramon,94582,(925) 659-5900,www.srvusd.net,37.779927,-121.97801,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Ryan Maloney,02/09/2023,bella-vista-elementary-san-ramon
07618046100952,063513007356,Bollinger Canyon Elementary,San Ramon Valley Unified,Contra Costa,07,2300 Talavera Drive,San Ramon,94583-2200,(925) 242-3200,www.bes.srvusd.net,37.760624,-121.97025,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Christine Offerman,02/09/2023,bollinger-canyon-elementary-san-ramon
07618046005078,063513005944,Charlotte Wood Middle,San Ramon Valley Unified,Contra Costa,07,600 El Capitan Drive,Danville,94526-5000,(925) 855-4400,www.cwms.srvusd.net,37.800814,-121.9769,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Bridget Vorhees,02/09/2023,charlotte-wood-middle-danville
07618046005086,063513005945,Country Club Elementary,San Ramon Valley Unified,Contra Costa,07,7534 Blue Fox Way,San Ramon,94583-3721,(925) 479-6000,www.cces.srvusd.net,37.728137,-121.93992,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Jyoti Dave,10/27/2023,country-club-elementary-san-ramon
07618046117485,063513008461,Coyote Creek Elementary,San Ramon Valley Unified,Contra Costa,07,8700 North Gale Ridge Road,San Ramon,94582-5081,(925) 855-7300,www.ckes.srvusd.net,37.778119,-121.92806,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Bill Alpert,02/09/2023,coyote-creek-elementary-san-ramon
07618040119032,063513012242,Creekside Elementary,San Ramon Valley Unified,Contra Costa,07,6011 Massara Street,Danville,94506-5004,(925) 314-2000,www.srvusd.k12.ca.us,37.79285,-121.88151,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Jessica Wigginton,09/22/2025,creekside-elementary-danville
07618046117451,063513008460,Diablo Vista Middle,San Ramon Valley Unified,Contra Costa,07,4100 Camino Tassajara,Danville,94506-4700,(925) 855-7600,www.dvms.srvusd.net,37.799664,-121.89742,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Jeffrey Osborn,10/27/2023,diablo-vista-middle-danville
07618040116541,063513012300,Gale Ranch Middle,San Ramon Valley Unified,Contra Costa,07,6400 Main Branch Road,San Ramon,94582-5825,(925) 479-1500,www.srvusd.k12.ca.us,37.76919,-121.91042,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Jenny Torres,02/09/2023,gale-ranch-middle-san-ramon
07618046108161,063513009631,Golden View Elementary,San Ramon Valley Unified,Contra Costa,07,5025 Canyon Crest Drive,San Ramon,94582-4848,(925) 855-2700,www.gvies.srvusd.net,37.78704,-121.94305,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Catie Hawkins,10/27/2023,golden-view-elementary-san-ramon
07618046005094,063513005947,Green Valley Elementary,San Ramon Valley Unified,Contra Costa,07,1001 Diablo Road,Danville,94526-1923,(925) 855-5400,www.gves.srvusd.net,37.833686,-121.9805,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Donna Grim,02/09/2023,green-valley-elementary-danville
07618046096036,063513005948,Greenbrook Elementary,San Ramon Valley Unified,Contra Costa,07,1475 Harlan Drive,Danville,94526-5248,(925) 855-5300,www.ges.srvusd.net,37.792138,-121.97378,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Ailsa Rehkopf,02/09/2023,greenbrook-elementary-danville
07618040102566,063513010758,Hidden Hills Elementary,San Ramon Valley Unified,Contra Costa,07,12995 Harcourt Way,San Ramon,94582-2803,(925) 479-3800,www.hhes.srvusd.net,37.764172,-121.89321,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Melodie Huynh,02/09/2023,hidden-hills-elementary-san-ramon
07618046113336,063513005729,Iron Horse Middle,San Ramon Valley Unified,Contra Costa,07,12601 Alcosta Boulevard,San Ramon,94583-9025,(925) 824-2820,www.ihms.srvusd.net,37.770906,-121.95688,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Marissa Norris,07/15/2026,iron-horse-middle-san-ramon
07618046005102,063513005949,John Baldwin Elementary,San Ramon Valley Unified,Contra Costa,07,741 Brookside Drive,Danville,94526-4201,(925) 855-5200,www.jbes.srvusd.net,37.807689,-121.98445,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Lydia Rice,09/22/2025,john-baldwin-elementary-danville
